OMEGA,AMPL
9.897499999999977982e-01,9.154249942601441759e-02
9.897999999999977927e-01,9.264766015444123037e-02
9.898499999999977872e-01,9.374220511479089413e-02
9.898999999999977817e-01,9.481648044852274138e-02
9.899499999999977762e-01,9.587218816080048112e-02
9.899999999999977707e-01,9.689281850245025363e-02
9.900499999999977652e-01,9.785598372891118890e-02
9.900999999999977597e-01,9.874797660409741218e-02
9.901499999999977542e-01,9.955811149131270354e-02
9.901999999999977486e-01,1.002820092301033861e-01
9.902499999999977431e-01,1.009253855960152990e-01
9.902999999999977376e-01,1.015074688835103378e-01
9.903499999999977321e-01,1.020626556690620024e-01
9.903999999999977266e-01,1.026388418382183088e-01
9.904499999999977211e-01,1.032914477452959029e-01
9.904999999999977156e-01,1.040737295716987754e-01
9.905499999999977101e-01,1.050260801407000011e-01
9.905999999999977046e-01,1.061684270855629969e-01
9.906499999999976991e-01,1.074991008939565340e-01
9.906999999999976936e-01,1.090004532329525572e-01
9.907499999999976881e-01,1.106582902912271599e-01
9.907999999999976826e-01,1.124498997774889958e-01
9.908499999999976771e-01,1.143424910592943378e-01
9.908999999999976716e-01,1.163234152029443413e-01
9.909499999999976660e-01,1.183847683252495786e-01
9.909999999999976605e-01,1.205221402534461250e-01
9.910499999999976550e-01,1.227336307366950624e-01
9.910999999999976495e-01,1.250191036869267858e-01
9.911499999999976440e-01,1.273796165305467742e-01
9.911999999999976385e-01,1.298169694354796844e-01
9.912499999999976330e-01,1.323333155438154163e-01
9.912999999999976275e-01,1.349307846285470180e-01
9.913499999999976220e-01,1.376110737172491771e-01
9.913999999999976165e-01,1.403749550288959369e-01
9.914499999999976110e-01,1.432216583623089345e-01
9.914999999999976055e-01,1.461480761249630000e-01
9.915499999999976000e-01,1.491477572032247623e-01
9.915999999999975945e-01,1.522096863992369042e-01
9.916499999999975890e-01,1.553169203230521378e-01
9.916999999999975834e-01,1.585213761767017560e-01
9.917499999999975779e-01,1.618285923356420353e-01
9.917999999999975724e-01,1.651220076472911524e-01
9.918499999999975669e-01,1.683387524147869074e-01
9.918999999999975614e-01,1.714342565950772723e-01
9.919499999999975559e-01,1.743824464112927741e-01
9.919999999999975504e-01,1.772009319718429177e-01
9.920499999999975449e-01,1.799820533772042430e-01
9.920999999999975394e-01,1.829181258365402407e-01
9.921499999999975339e-01,1.862999382329336706e-01
9.921999999999975284e-01,1.904679924837782701e-01
9.922499999999975229e-01,1.957206287720504034e-01
9.922999999999975174e-01,2.022297133058022500e-01
9.923499999999975119e-01,2.100637196043409760e-01
9.923999999999975064e-01,2.192333997534061663e-01
9.924499999999975008e-01,2.298723617320222734e-01
9.924999999999974953e-01,2.423749770236100498e-01
9.925499999999974898e-01,2.575367817190735154e-01
9.925999999999974843e-01,2.774624476507429605e-01
9.926499999999974788e-01,3.071313403301297873e-01
9.926999999999974733e-01,3.629101965414662234e-01
9.927499999999974678e-01,5.359442208880492720e-01
9.927999999999974623e-01,5.786487033095677468e-01
9.928499999999974568e-01,6.000543143164039916e-01
9.928999999999974513e-01,5.872388594904913717e-01
9.929499999999974458e-01,5.805975616425970154e-01
9.929999999999974403e-01,5.754979892804812369e-01
9.930499999999974348e-01,5.699753900858540723e-01
9.930999999999974293e-01,5.643050194132067654e-01
9.931499999999974237e-01,5.585504501635197849e-01
9.931999999999974182e-01,5.527033560735983286e-01
9.932499999999974127e-01,5.467637514863938897e-01
9.932999999999974072e-01,5.407348534089314596e-01
9.933499999999974017e-01,5.346195914695145435e-01
9.933999999999973962e-01,5.284208354304491539e-01
9.934499999999973907e-01,5.221439299270853596e-01
9.934999999999973852e-01,5.157896641397559101e-01
9.935499999999973797e-01,5.097733868931649814e-01
9.935999999999973742e-01,5.038842894742149303e-01
9.936499999999973687e-01,4.979097081228974764e-01
9.936999999999973632e-01,4.918528141135272147e-01
9.937499999999973577e-01,4.857168778936088449e-01
9.937999999999973522e-01,4.795052776984112253e-01
9.938499999999973467e-01,4.732215116261095922e-01
9.938999999999973411e-01,4.668692052269008408e-01
9.939499999999973356e-01,4.604537666675402319e-01
9.939999999999973301e-01,4.539788960493238434e-01
9.940499999999973246e-01,4.474472380559552653e-01
9.940999999999973191e-01,4.408630218908005660e-01
9.941499999999973136e-01,4.342306398695696124e-01
9.941999999999973081e-01,4.279871175677079642e-01
9.942499999999973026e-01,4.217672693996420974e-01
9.942999999999972971e-01,4.154969436687370732e-01
9.943499999999972916e-01,4.091816697012206072e-01
9.943999999999972861e-01,4.028293882802423953e-01
9.944499999999972806e-01,3.964423892839266661e-01
9.944999999999972751e-01,3.900260465419550515e-01
9.945499999999972696e-01,3.835859475409624797e-01
9.945999999999972641e-01,3.771277616332273097e-01
9.946499999999972585e-01,3.706572065788132364e-01
9.946999999999972530e-01,3.641800076718240131e-01
9.947499999999972475e-01,3.577018523926867588e-01
9.947999999999972420e-01,3.512283368463616773e-01
9.948499999999972365e-01,3.450559577592576255e-01
9.948999999999972310e-01,3.390000975381715076e-01
9.949499999999972255e-01,3.329495317673756838e-01
9.949999999999972200e-01,3.269090723268601728e-01
9.950499999999972145e-01,3.208831305509217136e-01
9.950999999999972090e-01,3.148756452684274842e-01
9.951499999999972035e-01,3.088900269318570757e-01
9.951999999999971980e-01,3.029291098225238565e-01
9.952499999999971925e-01,2.969951304019752825e-01
9.952999999999971870e-01,2.910897376287779892e-01
9.953499999999971815e-01,2.852140467512782607e-01
9.953999999999971759e-01,2.793687484328576387e-01
9.954499999999971704e-01,2.735542883025365302e-01
9.954999999999971649e-01,2.678831011363180803e-01
9.955499999999971594e-01,2.624235948770832771e-01
9.955999999999971539e-01,2.569802600682412064e-01
9.956499999999971484e-01,2.515549441774386774e-01
9.956999999999971429e-01,2.461512466122038889e-01
9.957499999999971374e-01,2.407751449766457330e-01
9.957999999999971319e-01,2.354355768880428967e-01
9.958499999999971264e-01,2.301448647084737842e-01
9.958999999999971209e-01,2.249188748530794868e-01
9.959499999999971154e-01,2.197767811287074935e-01
9.959999999999971099e-01,2.147403455955009532e-01
9.960499999999971044e-01,2.098326918570633248e-01
9.960999999999970989e-01,2.050766429180542472e-01
9.961499999999970933e-01,2.004928267184463153e-01
9.961999999999970878e-01,1.960978355794038563e-01
9.962499999999970823e-01,1.919027822127421512e-01
9.962999999999970768e-01,1.879125387465663544e-01
9.963499999999970713e-01,1.841257984181061402e-01
9.963999999999970658e-01,1.805359112782978503e-01
9.964499999999970603e-01,1.771322439869024434e-01
9.964999999999970548e-01,1.739090224529524775e-01
9.965499999999970493e-01,1.708532712680890797e-01
9.965999999999970438e-01,1.679413277067108023e-01
9.966499999999970383e-01,1.651599913767159977e-01
9.966999999999970328e-01,1.624973209605160840e-01
9.967499999999970273e-01,1.599427606240699795e-01
9.967999999999970218e-01,1.574871105142162941e-01
9.968499999999970163e-01,1.551224164403698924e-01
9.968999999999970107e-01,1.528418177475579787e-01
9.969499999999970052e-01,1.506393896851677128e-01
9.969999999999969997e-01,1.485099845998611168e-01
9.970499999999969942e-01,1.464490885630692352e-01
9.970999999999969887e-01,1.444526911124493218e-01
9.971499999999969832e-01,1.425171660857175449e-01
9.971999999999969777e-01,1.406391651195789128e-01
9.972499999999969722e-01,1.388155174631207078e-01
9.972999999999969667e-01,1.370431342217094117e-01
9.973499999999969612e-01,1.353612907833432744e-01
9.973999999999969557e-01,1.337303949326965613e-01
9.974499999999969502e-01,1.321428318828015980e-01
9.974999999999969447e-01,1.305950374464238950e-01
9.975499999999969392e-01,1.290829996939875379e-01
9.975999999999969337e-01,1.276021051190777689e-01
9.976499999999969281e-01,1.261469732741281879e-01
9.976999999999969226e-01,1.247112841500198216e-01
9.977499999999969171e-01,1.232876176015847564e-01
9.977999999999969116e-01,1.218673282280110792e-01
9.978499999999969061e-01,1.204416841152088080e-01
9.978999999999969006e-01,1.190169771743095212e-01
9.979499999999968951e-01,1.175644900167368834e-01
9.979999999999968896e-01,1.160714241163660482e-01
9.980499999999968841e-01,1.145260431833365483e-01
9.980999999999968786e-01,1.129189115427070567e-01
9.981499999999968731e-01,1.112448986239056026e-01
9.981999999999968676e-01,1.095054223675691885e-01
9.982499999999968621e-01,1.077104948312064409e-01
9.982999999999968566e-01,1.058799120968047514e-01
9.983499999999968511e-01,1.040428345102030472e-01
9.983999999999968455e-01,1.022351959749161210e-01
9.984499999999968400e-01,1.004949418506042025e-01
9.984999999999968345e-01,9.885595883170457399e-02
9.985499999999968290e-01,9.734235917785914738e-02
9.985999999999968235e-01,9.596501157524695014e-02
9.986499999999968180e-01,9.472151435185714730e-02
9.986999999999968125e-01,9.359938404749584828e-02
9.987499999999968070e-01,9.258087556885247205e-02
9.987999999999968015e-01,9.166115542919624215e-02
9.988499999999967960e-01,9.081463350211442520e-02
9.988999999999967905e-01,9.002076261992152106e-02
9.989499999999967850e-01,8.926912416066835887e-02
9.989999999999967795e-01,8.855183894310722503e-02
9.990499999999967740e-01,8.786300273722547072e-02
